t,x,y,theta,rho,ex_w,ey_w,vx,vy,w,reached
17.032,0.3358,0.0550,-0.0000,0.1267,0.1142,-0.0550,0.0914,-0.0440,0.0000,0
17.052,0.3365,0.0547,-0.0000,0.1260,0.1135,-0.0547,0.0891,-0.0429,0.0000,0
17.072,0.3385,0.0537,-0.0000,0.1238,0.1115,-0.0537,0.0842,-0.0405,0.0000,0
17.092,0.3385,0.0537,-0.0000,0.1238,0.1115,-0.0537,0.0892,-0.0430,0.0000,0
17.112,0.3385,0.0537,-0.0000,0.1238,0.1115,-0.0537,0.0892,-0.0430,0.0000,0
17.132,0.3398,0.0531,-0.0000,0.1223,0.1102,-0.0531,0.0850,-0.0409,0.0000,0
17.152,0.3411,0.0525,-0.0000,0.1209,0.1089,-0.0525,0.0840,-0.0404,0.0000,0
17.172,0.3411,0.0525,-0.0000,0.1209,0.1089,-0.0525,0.0872,-0.0420,0.0000,0
17.193,0.3417,0.0522,-0.0000,0.1202,0.1083,-0.0522,0.0851,-0.0410,0.0000,0
17.212,0.3423,0.0519,-0.0000,0.1195,0.1077,-0.0519,0.0845,-0.0407,0.0000,0
17.232,0.3423,0.0519,-0.0000,0.1195,0.1077,-0.0519,0.0861,-0.0415,0.0000,0
17.252,0.3423,0.0519,-0.0000,0.1195,0.1077,-0.0519,0.0861,-0.0415,0.0000,0
17.272,0.3430,0.0516,-0.0000,0.1188,0.1070,-0.0516,0.0841,-0.0405,0.0000,0
17.292,0.3442,0.0510,-0.0000,0.1174,0.1058,-0.0510,0.0815,-0.0392,0.0000,0
17.314,0.3442,0.0510,-0.0000,0.1174,0.1058,-0.0510,0.0846,-0.0408,0.0000,0
17.333,0.3448,0.0507,-0.0000,0.1168,0.1052,-0.0507,0.0826,-0.0398,0.0000,0
17.352,0.3448,0.0507,-0.0000,0.1168,0.1052,-0.0507,0.0842,-0.0405,0.0000,0
17.372,0.3448,0.0507,-0.0000,0.1168,0.1052,-0.0507,0.0842,-0.0405,0.0000,0
17.393,0.3448,0.0507,-0.0000,0.1168,0.1052,-0.0507,0.0842,-0.0405,0.0000,0
17.412,0.3460,0.0501,-0.0000,0.1154,0.1040,-0.0501,0.0801,-0.0386,0.0000,0
17.432,0.3460,0.0501,-0.0000,0.1154,0.1040,-0.0501,0.0832,-0.0401,0.0000,0
17.452,0.3460,0.0501,-0.0000,0.1154,0.1040,-0.0501,0.0832,-0.0401,0.0000,0
17.472,0.3479,0.0492,-0.0000,0.1134,0.1021,-0.0492,0.0771,-0.0371,0.0000,0
17.492,0.3479,0.0492,-0.0000,0.1134,0.1021,-0.0492,0.0817,-0.0393,0.0000,0
17.512,0.3479,0.0492,-0.0000,0.1134,0.1021,-0.0492,0.0817,-0.0393,0.0000,0
17.532,0.3491,0.0486,-0.0000,0.1120,0.1009,-0.0486,0.0778,-0.0375,0.0000,0
17.552,0.3497,0.0483,-0.0000,0.1114,0.1003,-0.0483,0.0788,-0.0379,0.0000,0
17.572,0.3497,0.0483,-0.0000,0.1114,0.1003,-0.0483,0.0803,-0.0387,0.0000,0
17.593,0.3497,0.0483,-0.0000,0.1114,0.1003,-0.0483,0.0803,-0.0387,0.0000,0
17.612,0.3502,0.0480,-0.0000,0.1107,0.0998,-0.0480,0.0784,-0.0377,0.0000,0
17.632,0.3502,0.0480,-0.0000,0.1107,0.0998,-0.0480,0.0798,-0.0384,0.0000,0
17.653,0.3502,0.0480,-0.0000,0.1107,0.0998,-0.0480,0.0798,-0.0384,0.0000,0
17.672,0.3508,0.0478,-0.0000,0.1101,0.0992,-0.0478,0.0779,-0.0375,0.0000,0
17.692,0.3514,0.0475,-0.0000,0.1094,0.0986,-0.0475,0.0774,-0.0373,0.0000,0
17.712,0.3514,0.0475,-0.0000,0.1094,0.0986,-0.0475,0.0789,-0.0380,0.0000,0
17.732,0.3520,0.0472,-0.0000,0.1088,0.0980,-0.0472,0.0770,-0.0371,0.0000,0
17.752,0.3531,0.0466,-0.0000,0.1075,0.0969,-0.0466,0.0746,-0.0359,0.0000,0
17.772,0.3531,0.0466,-0.0000,0.1075,0.0969,-0.0466,0.0775,-0.0373,0.0000,0
17.793,0.3537,0.0464,-0.0000,0.1069,0.0963,-0.0464,0.0757,-0.0364,0.0000,0
17.812,0.3548,0.0458,-0.0000,0.1056,0.0952,-0.0458,0.0733,-0.0353,0.0000,0
17.832,0.3548,0.0458,-0.0000,0.1056,0.0952,-0.0458,0.0761,-0.0367,0.0000,0
17.853,0.3548,0.0458,-0.0000,0.1056,0.0952,-0.0458,0.0761,-0.0367,0.0000,0
17.872,0.3554,0.0456,-0.0000,0.1050,0.0946,-0.0456,0.0744,-0.0358,0.0000,0
17.892,0.3559,0.0453,-0.0000,0.1044,0.0941,-0.0453,0.0739,-0.0356,0.0000,0
17.912,0.3559,0.0453,-0.0000,0.1044,0.0941,-0.0453,0.0753,-0.0362,0.0000,0
17.932,0.3565,0.0450,-0.0000,0.1038,0.0935,-0.0450,0.0734,-0.0354,0.0000,0
17.952,0.3565,0.0450,-0.0000,0.1038,0.0935,-0.0450,0.0748,-0.0360,0.0000,0
17.972,0.3565,0.0450,-0.0000,0.1038,0.0935,-0.0450,0.0748,-0.0360,0.0000,0
17.993,0.3565,0.0450,-0.0000,0.1038,0.0935,-0.0450,0.0748,-0.0360,0.0000,0
18.012,0.3570,0.0448,-0.0000,0.1032,0.0930,-0.0448,0.0730,-0.0352,0.0000,0
18.032,0.3576,0.0445,-0.0000,0.1026,0.0924,-0.0445,0.0726,-0.0349,0.0000,0
18.052,0.3576,0.0445,-0.0000,0.1026,0.0924,-0.0445,0.0739,-0.0356,0.0000,0
18.072,0.3581,0.0443,-0.0000,0.1020,0.0919,-0.0443,0.0722,-0.0348,0.0000,0
18.092,0.3587,0.0440,-0.0000,0.1014,0.0913,-0.0440,0.0717,-0.0345,0.0000,0
18.112,0.3587,0.0440,-0.0000,0.1014,0.0913,-0.0440,0.0731,-0.0352,0.0000,0
18.132,0.3587,0.0440,-0.0000,0.1014,0.0913,-0.0440,0.0731,-0.0352,0.0000,0
18.152,0.3597,0.0435,-0.0000,0.1002,0.0903,-0.0435,0.0695,-0.0335,0.0000,0
18.172,0.3597,0.0435,-0.0000,0.1002,0.0903,-0.0435,0.0722,-0.0348,0.0000,0
18.194,0.3597,0.0435,-0.0000,0.1002,0.0903,-0.0435,0.0722,-0.0348,0.0000,0
18.212,0.3608,0.0430,-0.0000,0.0990,0.0892,-0.0430,0.0687,-0.0331,0.0000,0
18.232,0.3618,0.0425,-0.0000,0.0979,0.0882,-0.0425,0.0679,-0.0327,0.0000,0
18.252,0.3618,0.0425,-0.0000,0.0979,0.0882,-0.0425,0.0705,-0.0340,0.0000,0
18.272,0.3618,0.0425,-0.0000,0.0979,0.0882,-0.0425,0.0705,-0.0340,0.0000,0
18.293,0.3623,0.0422,-0.0000,0.0973,0.0877,-0.0422,0.0689,-0.0332,0.0000,0
18.312,0.3623,0.0422,-0.0000,0.0973,0.0877,-0.0422,0.0701,-0.0338,0.0000,0
18.332,0.3623,0.0422,-0.0000,0.0973,0.0877,-0.0422,0.0701,-0.0338,0.0000,0
18.352,0.3634,0.0417,-0.0000,0.0962,0.0866,-0.0417,0.0667,-0.0321,0.0000,0
18.372,0.3634,0.0417,-0.0000,0.0962,0.0866,-0.0417,0.0693,-0.0334,0.0000,0
18.392,0.3634,0.0417,-0.0000,0.0962,0.0866,-0.0417,0.0693,-0.0334,0.0000,0
18.412,0.3639,0.0415,-0.0000,0.0956,0.0861,-0.0415,0.0677,-0.0326,0.0000,0
18.432,0.3649,0.0410,-0.0000,0.0945,0.0851,-0.0410,0.0656,-0.0316,0.0000,0
18.452,0.3649,0.0410,-0.0000,0.0945,0.0851,-0.0410,0.0681,-0.0328,0.0000,0
18.472,0.3649,0.0410,-0.0000,0.0945,0.0851,-0.0410,0.0681,-0.0328,0.0000,0
18.493,0.3654,0.0408,-0.0000,0.0939,0.0846,-0.0408,0.0665,-0.0320,0.0000,0
18.512,0.3659,0.0405,-0.0000,0.0934,0.0841,-0.0405,0.0661,-0.0318,0.0000,0
18.533,0.3659,0.0405,-0.0000,0.0934,0.0841,-0.0405,0.0673,-0.0324,0.0000,0
18.552,0.3664,0.0403,-0.0000,0.0928,0.0836,-0.0403,0.0657,-0.0316,0.0000,0
18.572,0.3664,0.0403,-0.0000,0.0928,0.0836,-0.0403,0.0669,-0.0322,0.0000,0
18.592,0.3664,0.0403,-0.0000,0.0928,0.0836,-0.0403,0.0669,-0.0322,0.0000,0
18.612,0.3664,0.0403,-0.0000,0.0928,0.0836,-0.0403,0.0669,-0.0322,0.0000,0
18.632,0.3673,0.0398,-0.0000,0.0917,0.0827,-0.0398,0.0636,-0.0307,0.0000,0
18.652,0.3673,0.0398,-0.0000,0.0917,0.0827,-0.0398,0.0661,-0.0318,0.0000,0
18.672,0.3673,0.0398,-0.0000,0.0917,0.0827,-0.0398,0.0661,-0.0318,0.0000,0
18.693,0.3683,0.0393,-0.0000,0.0907,0.0817,-0.0393,0.0630,-0.0303,0.0000,0
18.712,0.3683,0.0393,-0.0000,0.0907,0.0817,-0.0393,0.0654,-0.0315,0.0000,0
18.733,0.3683,0.0393,-0.0000,0.0907,0.0817,-0.0393,0.0654,-0.0315,0.0000,0
18.752,0.3693,0.0389,-0.0000,0.0896,0.0807,-0.0389,0.0622,-0.0300,0.0000,0
18.772,0.3693,0.0389,-0.0000,0.0896,0.0807,-0.0389,0.0646,-0.0311,0.0000,0
18.792,0.3693,0.0389,-0.0000,0.0896,0.0807,-0.0389,0.0646,-0.0311,0.0000,0
18.812,0.3693,0.0389,-0.0000,0.0896,0.0807,-0.0389,0.0646,-0.0311,0.0000,0
18.832,0.3702,0.0384,-0.0000,0.0886,0.0798,-0.0384,0.0615,-0.0296,0.0000,0
18.852,0.3702,0.0384,-0.0000,0.0886,0.0798,-0.0384,0.0638,-0.0307,0.0000,0
18.872,0.3702,0.0384,-0.0000,0.0886,0.0798,-0.0384,0.0638,-0.0307,0.0000,0
18.892,0.3711,0.0380,-0.0000,0.0876,0.0789,-0.0380,0.0608,-0.0293,0.0000,0
18.912,0.3711,0.0380,-0.0000,0.0876,0.0789,-0.0380,0.0631,-0.0304,0.0000,0
18.933,0.3711,0.0380,-0.0000,0.0876,0.0789,-0.0380,0.0631,-0.0304,0.0000,0
18.952,0.3721,0.0375,-0.0000,0.0865,0.0779,-0.0375,0.0600,-0.0289,0.0000,0
18.972,0.3725,0.0373,-0.0000,0.0860,0.0775,-0.0373,0.0609,-0.0293,0.0000,0
18.992,0.3725,0.0373,-0.0000,0.0860,0.0775,-0.0373,0.0620,-0.0299,0.0000,0
19.012,0.3725,0.0373,-0.0000,0.0860,0.0775,-0.0373,0.0620,-0.0299,0.0000,0
19.032,0.3734,0.0369,-0.0000,0.0850,0.0766,-0.0369,0.0590,-0.0284,0.0000,0
19.052,0.3734,0.0369,-0.0000,0.0850,0.0766,-0.0369,0.0613,-0.0295,0.0000,0
19.073,0.3734,0.0369,-0.0000,0.0850,0.0766,-0.0369,0.0613,-0.0295,0.0000,0
19.093,0.3747,0.0362,-0.0000,0.0835,0.0753,-0.0362,0.0568,-0.0274,0.0000,0
19.112,0.3747,0.0362,-0.0000,0.0835,0.0753,-0.0362,0.0602,-0.0290,0.0000,0
19.132,0.3747,0.0362,-0.0000,0.0835,0.0753,-0.0362,0.0602,-0.0290,0.0000,0
19.152,0.3747,0.0362,-0.0000,0.0835,0.0753,-0.0362,0.0602,-0.0290,0.0000,0
19.172,0.3756,0.0358,-0.0000,0.0826,0.0744,-0.0358,0.0573,-0.0276,0.0000,0
19.192,0.3756,0.0358,-0.0000,0.0826,0.0744,-0.0358,0.0595,-0.0287,0.0000,0
19.213,0.3756,0.0358,-0.0000,0.0826,0.0744,-0.0358,0.0595,-0.0287,0.0000,0
19.232,0.3760,0.0356,-0.0000,0.0821,0.0740,-0.0356,0.0581,-0.0280,0.0000,0
19.252,0.3760,0.0356,-0.0000,0.0821,0.0740,-0.0356,0.0592,-0.0285,0.0000,0
19.272,0.3760,0.0356,-0.0000,0.0821,0.0740,-0.0356,0.0592,-0.0285,0.0000,0
19.292,0.3760,0.0356,-0.0000,0.0821,0.0740,-0.0356,0.0592,-0.0285,0.0000,0
19.312,0.3769,0.0352,-0.0000,0.0811,0.0731,-0.0352,0.0563,-0.0271,0.0000,0
19.332,0.3769,0.0352,-0.0000,0.0811,0.0731,-0.0352,0.0585,-0.0282,0.0000,0
19.352,0.3778,0.0348,-0.0000,0.0802,0.0722,-0.0348,0.0557,-0.0268,0.0000,0
19.372,0.3786,0.0344,-0.0000,0.0792,0.0714,-0.0344,0.0550,-0.0265,0.0000,0
19.392,0.3786,0.0344,-0.0000,0.0792,0.0714,-0.0344,0.0571,-0.0275,0.0000,0
19.413,0.3786,0.0344,-0.0000,0.0792,0.0714,-0.0344,0.0571,-0.0275,0.0000,0
19.433,0.3790,0.0342,-0.0000,0.0788,0.0710,-0.0342,0.0558,-0.0269,0.0000,0
19.452,0.3794,0.0340,-0.0000,0.0783,0.0706,-0.0340,0.0554,-0.0267,0.0000,0
19.472,0.3794,0.0340,-0.0000,0.0783,0.0706,-0.0340,0.0565,-0.0272,0.0000,0
19.492,0.3794,0.0340,-0.0000,0.0783,0.0706,-0.0340,0.0565,-0.0272,0.0000,0
19.512,0.3803,0.0336,-0.0000,0.0774,0.0697,-0.0336,0.0537,-0.0259,0.0000,0
19.532,0.3803,0.0336,-0.0000,0.0774,0.0697,-0.0336,0.0558,-0.0269,0.0000,0
19.553,0.3803,0.0336,-0.0000,0.0774,0.0697,-0.0336,0.0558,-0.0269,0.0000,0
19.572,0.3807,0.0334,-0.0000,0.0770,0.0693,-0.0334,0.0545,-0.0262,0.0000,0
19.592,0.3807,0.0334,-0.0000,0.0770,0.0693,-0.0334,0.0555,-0.0267,0.0000,0
19.612,0.3807,0.0334,-0.0000,0.0770,0.0693,-0.0334,0.0555,-0.0267,0.0000,0
19.632,0.3807,0.0334,-0.0000,0.0770,0.0693,-0.0334,0.0555,-0.0267,0.0000,0
19.652,0.3811,0.0332,-0.0000,0.0765,0.0689,-0.0332,0.0541,-0.0261,0.0000,0
19.672,0.3815,0.0330,-0.0000,0.0760,0.0685,-0.0330,0.0538,-0.0259,0.0000,0
19.692,0.3815,0.0330,-0.0000,0.0760,0.0685,-0.0330,0.0548,-0.0264,0.0000,0
19.712,0.3823,0.0326,-0.0000,0.0752,0.0677,-0.0326,0.0522,-0.0251,0.0000,0
19.732,0.3831,0.0322,-0.0000,0.0743,0.0669,-0.0322,0.0516,-0.0248,0.0000,0
19.752,0.3831,0.0322,-0.0000,0.0743,0.0669,-0.0322,0.0535,-0.0258,0.0000,0
19.772,0.3831,0.0322,-0.0000,0.0743,0.0669,-0.0322,0.0535,-0.0258,0.0000,0
19.792,0.3839,0.0319,-0.0000,0.0734,0.0661,-0.0319,0.0510,-0.0245,0.0000,0
19.812,0.3839,0.0319,-0.0000,0.0734,0.0661,-0.0319,0.0529,-0.0255,0.0000,0
19.832,0.3839,0.0319,-0.0000,0.0734,0.0661,-0.0319,0.0529,-0.0255,0.0000,0
19.852,0.3839,0.0319,-0.0000,0.0734,0.0661,-0.0319,0.0529,-0.0255,0.0000,0
19.872,0.3850,0.0313,-0.0000,0.0721,0.0650,-0.0313,0.0491,-0.0236,0.0000,0
19.892,0.3850,0.0313,-0.0000,0.0721,0.0650,-0.0313,0.0520,-0.0250,0.0000,0
19.913,0.3850,0.0313,-0.0000,0.0721,0.0650,-0.0313,0.0520,-0.0250,0.0000,0
19.932,0.3850,0.0313,-0.0000,0.0721,0.0650,-0.0313,0.0520,-0.0250,0.0000,0
19.952,0.3858,0.0309,-0.0000,0.0713,0.0642,-0.0309,0.0495,-0.0238,0.0000,0
19.972,0.3858,0.0309,-0.0000,0.0713,0.0642,-0.0309,0.0514,-0.0247,0.0000,0
19.993,0.3858,0.0309,-0.0000,0.0713,0.0642,-0.0309,0.0514,-0.0247,0.0000,0
20.012,0.3865,0.0306,-0.0000,0.0704,0.0635,-0.0306,0.0489,-0.0235,0.0000,0
20.032,0.3865,0.0306,-0.0000,0.0704,0.0635,-0.0306,0.0508,-0.0245,0.0000,0
20.052,0.3865,0.0306,-0.0000,0.0704,0.0635,-0.0306,0.0508,-0.0245,0.0000,0
20.072,0.3873,0.0302,-0.0000,0.0696,0.0627,-0.0302,0.0483,-0.0233,0.0000,0
20.092,0.3880,0.0299,-0.0000,0.0688,0.0620,-0.0299,0.0478,-0.0230,0.0000,0
20.112,0.3880,0.0299,-0.0000,0.0688,0.0620,-0.0299,0.0496,-0.0239,0.0000,0
20.133,0.3880,0.0299,-0.0000,0.0688,0.0620,-0.0299,0.0496,-0.0239,0.0000,0
20.152,0.3884,0.0297,-0.0000,0.0684,0.0616,-0.0297,0.0484,-0.0233,0.0000,0
20.172,0.3887,0.0295,-0.0000,0.0680,0.0613,-0.0295,0.0481,-0.0232,0.0000,0
20.193,0.3887,0.0295,-0.0000,0.0680,0.0613,-0.0295,0.0490,-0.0236,0.0000,0
20.213,0.3887,0.0295,-0.0000,0.0680,0.0613,-0.0295,0.0490,-0.0236,0.0000,0
20.233,0.3891,0.0293,-0.0000,0.0676,0.0609,-0.0293,0.0478,-0.0230,0.0000,0
20.253,0.3891,0.0293,-0.0000,0.0676,0.0609,-0.0293,0.0487,-0.0235,0.0000,0
20.273,0.3891,0.0293,-0.0000,0.0676,0.0609,-0.0293,0.0487,-0.0235,0.0000,0
20.292,0.3891,0.0293,-0.0000,0.0676,0.0609,-0.0293,0.0487,-0.0235,0.0000,0
20.312,0.3898,0.0290,-0.0000,0.0668,0.0602,-0.0290,0.0463,-0.0223,0.0000,0
20.332,0.3898,0.0290,-0.0000,0.0668,0.0602,-0.0290,0.0482,-0.0232,0.0000,0
20.354,0.3898,0.0290,-0.0000,0.0668,0.0602,-0.0290,0.0482,-0.0232,0.0000,0
20.373,0.3898,0.0290,-0.0000,0.0668,0.0602,-0.0290,0.0482,-0.0232,0.0000,0
20.393,0.3912,0.0283,-0.0000,0.0653,0.0588,-0.0283,0.0435,-0.0210,0.0000,0
20.412,0.3912,0.0283,-0.0000,0.0653,0.0588,-0.0283,0.0470,-0.0227,0.0000,0
20.433,0.3912,0.0283,-0.0000,0.0653,0.0588,-0.0283,0.0470,-0.0227,0.0000,0
20.452,0.3922,0.0278,-0.0000,0.0641,0.0578,-0.0278,0.0437,-0.0210,0.0000,0
20.472,0.3922,0.0278,-0.0000,0.0641,0.0578,-0.0278,0.0462,-0.0223,0.0000,0
20.492,0.3922,0.0278,-0.0000,0.0641,0.0578,-0.0278,0.0462,-0.0223,0.0000,0
20.512,0.3929,0.0275,-0.0000,0.0634,0.0571,-0.0275,0.0440,-0.0212,0.0000,0
20.532,0.3932,0.0273,-0.0000,0.0630,0.0568,-0.0273,0.0446,-0.0215,0.0000,0
20.552,0.3932,0.0273,-0.0000,0.0630,0.0568,-0.0273,0.0454,-0.0219,0.0000,0
20.573,0.3932,0.0273,-0.0000,0.0630,0.0568,-0.0273,0.0454,-0.0219,0.0000,0
20.592,0.3932,0.0273,-0.0000,0.0630,0.0568,-0.0273,0.0454,-0.0219,0.0000,0
20.612,0.3936,0.0272,-0.0000,0.0626,0.0564,-0.0272,0.0443,-0.0214,0.0000,0
20.633,0.3936,0.0272,-0.0000,0.0626,0.0564,-0.0272,0.0451,-0.0217,0.0000,0
20.653,0.3936,0.0272,-0.0000,0.0626,0.0564,-0.0272,0.0451,-0.0217,0.0000,0
20.673,0.3939,0.0270,-0.0000,0.0623,0.0561,-0.0270,0.0440,-0.0212,0.0000,0
20.692,0.3942,0.0269,-0.0000,0.0619,0.0558,-0.0269,0.0438,-0.0211,0.0000,0
20.712,0.3942,0.0269,-0.0000,0.0619,0.0558,-0.0269,0.0446,-0.0215,0.0000,0
20.732,0.3946,0.0267,-0.0000,0.0615,0.0554,-0.0267,0.0435,-0.0210,0.0000,0
20.752,0.3952,0.0264,-0.0000,0.0608,0.0548,-0.0264,0.0422,-0.0203,0.0000,0
20.773,0.3952,0.0264,-0.0000,0.0608,0.0548,-0.0264,0.0438,-0.0211,0.0000,0
20.792,0.3952,0.0264,-0.0000,0.0608,0.0548,-0.0264,0.0438,-0.0211,0.0000,0
20.812,0.3952,0.0264,-0.0000,0.0608,0.0548,-0.0264,0.0438,-0.0211,0.0000,0
20.832,0.3962,0.0259,-0.0000,0.0598,0.0538,-0.0259,0.0407,-0.0196,0.0000,0
20.853,0.3962,0.0259,-0.0000,0.0598,0.0538,-0.0259,0.0431,-0.0207,0.0000,0
20.874,0.3962,0.0259,-0.0000,0.0598,0.0538,-0.0259,0.0431,-0.0207,0.0000,0
20.893,0.3965,0.0258,-0.0000,0.0594,0.0535,-0.0258,0.0421,-0.0203,0.0000,0
20.913,0.3968,0.0256,-0.0000,0.0591,0.0532,-0.0256,0.0418,-0.0201,0.0000,0
20.932,0.3968,0.0256,-0.0000,0.0591,0.0532,-0.0256,0.0426,-0.0205,0.0000,0
20.953,0.3968,0.0256,-0.0000,0.0591,0.0532,-0.0256,0.0426,-0.0205,0.0000,0
20.972,0.3974,0.0253,-0.0000,0.0584,0.0526,-0.0253,0.0405,-0.0195,0.0000,0
20.993,0.3974,0.0253,-0.0000,0.0584,0.0526,-0.0253,0.0421,-0.0203,0.0000,0
21.012,0.3974,0.0253,-0.0000,0.0584,0.0526,-0.0253,0.0421,-0.0203,0.0000,0
21.032,0.3974,0.0253,-0.0000,0.0584,0.0526,-0.0253,0.0421,-0.0203,0.0000,0
21.053,0.3983,0.0249,-0.0000,0.0574,0.0517,-0.0249,0.0390,-0.0188,0.0000,0
21.073,0.3983,0.0249,-0.0000,0.0574,0.0517,-0.0249,0.0413,-0.0199,0.0000,0
21.093,0.3983,0.0249,-0.0000,0.0574,0.0517,-0.0249,0.0413,-0.0199,0.0000,0
21.113,0.3983,0.0249,-0.0000,0.0574,0.0517,-0.0249,0.0413,-0.0199,0.0000,0
21.133,0.3986,0.0247,-0.0000,0.0570,0.0514,-0.0247,0.0404,-0.0195,0.0000,0
21.152,0.3986,0.0247,-0.0000,0.0570,0.0514,-0.0247,0.0411,-0.0198,0.0000,0
21.173,0.3986,0.0247,-0.0000,0.0570,0.0514,-0.0247,0.0411,-0.0198,0.0000,0
21.193,0.3986,0.0247,-0.0000,0.0570,0.0514,-0.0247,0.0411,-0.0198,0.0000,0
21.213,0.3992,0.0245,-0.0000,0.0564,0.0508,-0.0245,0.0391,-0.0189,0.0000,0
21.233,0.3992,0.0245,-0.0000,0.0564,0.0508,-0.0245,0.0406,-0.0196,0.0000,0
21.252,0.3992,0.0245,-0.0000,0.0564,0.0508,-0.0245,0.0406,-0.0196,0.0000,0
21.273,0.3992,0.0245,-0.0000,0.0564,0.0508,-0.0245,0.0406,-0.0196,0.0000,0
21.293,0.4004,0.0239,-0.0000,0.0550,0.0496,-0.0239,0.0366,-0.0176,0.0000,0
21.313,0.4004,0.0239,-0.0000,0.0550,0.0496,-0.0239,0.0397,-0.0191,0.0000,0
21.333,0.4004,0.0239,-0.0000,0.0550,0.0496,-0.0239,0.0397,-0.0191,0.0000,0
21.352,0.4004,0.0239,-0.0000,0.0550,0.0496,-0.0239,0.0397,-0.0191,0.0000,0
21.372,0.4010,0.0236,-0.0000,0.0544,0.0490,-0.0236,0.0378,-0.0182,0.0000,0
21.393,0.4016,0.0233,-0.0000,0.0538,0.0484,-0.0233,0.0373,-0.0180,0.0000,0
21.412,0.4016,0.0233,-0.0000,0.0538,0.0484,-0.0233,0.0388,-0.0187,0.0000,0
21.432,0.4016,0.0233,-0.0000,0.0538,0.0484,-0.0233,0.0388,-0.0187,0.0000,0
21.452,0.4018,0.0232,-0.0000,0.0535,0.0482,-0.0232,0.0378,-0.0182,0.0000,0
21.473,0.4024,0.0229,-0.0000,0.0528,0.0476,-0.0229,0.0367,-0.0177,0.0000,0
21.494,0.4024,0.0229,-0.0000,0.0528,0.0476,-0.0229,0.0381,-0.0183,0.0000,0
21.513,0.4024,0.0229,-0.0000,0.0528,0.0476,-0.0229,0.0381,-0.0183,0.0000,0
21.533,0.4027,0.0228,-0.0000,0.0525,0.0473,-0.0228,0.0372,-0.0179,0.0000,0
21.552,0.4027,0.0228,-0.0000,0.0525,0.0473,-0.0228,0.0379,-0.0182,0.0000,0
21.573,0.4027,0.0228,-0.0000,0.0525,0.0473,-0.0228,0.0379,-0.0182,0.0000,0
21.593,0.4027,0.0228,-0.0000,0.0525,0.0473,-0.0228,0.0379,-0.0182,0.0000,0
21.612,0.4035,0.0224,-0.0000,0.0516,0.0465,-0.0224,0.0351,-0.0169,0.0000,0
21.632,0.4035,0.0224,-0.0000,0.0516,0.0465,-0.0224,0.0372,-0.0179,0.0000,0
21.652,0.4041,0.0221,-0.0000,0.0510,0.0459,-0.0221,0.0354,-0.0171,0.0000,0
21.672,0.4046,0.0219,-0.0000,0.0504,0.0454,-0.0219,0.0350,-0.0168,0.0000,0
21.692,0.4046,0.0219,-0.0000,0.0504,0.0454,-0.0219,0.0363,-0.0175,0.0000,0
21.712,0.4046,0.0219,-0.0000,0.0504,0.0454,-0.0219,0.0363,-0.0175,0.0000,0
21.732,0.4049,0.0217,-0.0000,0.0501,0.0451,-0.0217,0.0355,-0.0171,0.0000,0
21.753,0.4051,0.0216,-0.0000,0.0498,0.0449,-0.0216,0.0000,0.0000,0.0000,1
