t,x,y,theta,rho,ex_w,ey_w,vx,vy,w,reached
1.840,0.4984,-0.9506,-0.0000,1.6558,-0.7984,1.4506,-0.1768,0.1768,0.0000,0
1.861,0.4984,-0.9506,-0.0000,1.6558,-0.7984,1.4506,-0.1768,0.1768,0.0000,0
1.881,0.4984,-0.9506,-0.0000,1.6558,-0.7984,1.4506,-0.1768,0.1768,0.0000,0
1.901,0.4984,-0.9506,-0.0000,1.6558,-0.7984,1.4506,-0.1768,0.1768,0.0000,0
1.920,0.4984,-0.9506,-0.0000,1.6558,-0.7984,1.4506,-0.1768,0.1768,0.0000,0
1.940,0.4984,-0.9506,-0.0000,1.6558,-0.7984,1.4506,-0.1768,0.1768,0.0000,0
1.960,0.4984,-0.9506,-0.0000,1.6558,-0.7984,1.4506,-0.1768,0.1768,0.0000,0
1.980,0.4984,-0.9506,-0.0000,1.6558,-0.7984,1.4506,-0.1768,0.1768,0.0000,0
2.000,0.4984,-0.9506,-0.0000,1.6558,-0.7984,1.4506,-0.1768,0.1768,0.0000,0
2.021,0.4984,-0.9506,-0.0000,1.6558,-0.7984,1.4506,-0.1768,0.1768,0.0000,0
2.040,0.4984,-0.9506,-0.0000,1.6558,-0.7984,1.4506,-0.1768,0.1768,0.0000,0
2.061,0.4984,-0.9506,-0.0000,1.6558,-0.7984,1.4506,-0.1768,0.1768,0.0000,0
2.082,0.4984,-0.9506,-0.0000,1.6558,-0.7984,1.4506,-0.1768,0.1768,0.0000,0
2.101,0.4984,-0.9506,-0.0000,1.6558,-0.7984,1.4506,-0.1768,0.1768,0.0000,0
2.120,0.4984,-0.9506,-0.0000,1.6558,-0.7984,1.4506,-0.1768,0.1768,0.0000,0
2.140,0.4984,-0.9506,-0.0000,1.6558,-0.7984,1.4506,-0.1768,0.1768,0.0000,0
2.161,0.4984,-0.9506,-0.0000,1.6558,-0.7984,1.4506,-0.1768,0.1768,0.0000,0
2.180,0.4984,-0.9506,-0.0000,1.6558,-0.7984,1.4506,-0.1768,0.1768,0.0000,0
2.201,0.4984,-0.9506,-0.0000,1.6558,-0.7984,1.4506,-0.1768,0.1768,0.0000,0
2.221,0.4984,-0.9506,-0.0000,1.6558,-0.7984,1.4506,-0.1768,0.1768,0.0000,0
2.240,0.4984,-0.9506,-0.0000,1.6558,-0.7984,1.4506,-0.1768,0.1768,0.0000,0
2.262,0.4984,-0.9506,-0.0000,1.6558,-0.7984,1.4506,-0.1768,0.1768,0.0000,0
2.282,0.4984,-0.9506,-0.0000,1.6558,-0.7984,1.4506,-0.1768,0.1768,0.0000,0
2.301,0.4984,-0.9506,-0.0000,1.6558,-0.7984,1.4506,-0.1768,0.1768,0.0000,0
2.320,0.4984,-0.9506,-0.0000,1.6558,-0.7984,1.4506,-0.1768,0.1768,0.0000,0
2.341,0.4984,-0.9506,-0.0000,1.6558,-0.7984,1.4506,-0.1768,0.1768,0.0000,0
2.360,0.4984,-0.9506,-0.0000,1.6558,-0.7984,1.4506,-0.1768,0.1768,0.0000,0
2.381,0.4984,-0.9506,-0.0000,1.6558,-0.7984,1.4506,-0.1768,0.1768,0.0000,0
2.402,0.4984,-0.9506,-0.0000,1.6558,-0.7984,1.4506,-0.1768,0.1768,0.0000,0
2.420,0.4984,-0.9506,-0.0000,1.6558,-0.7984,1.4506,-0.1768,0.1768,0.0000,0
2.440,0.4984,-0.9506,-0.0000,1.6558,-0.7984,1.4506,-0.1768,0.1768,0.0000,0
2.462,0.4984,-0.9506,-0.0000,1.6558,-0.7984,1.4506,-0.1768,0.1768,0.0000,0
2.481,0.4984,-0.9506,-0.0000,1.6558,-0.7984,1.4506,-0.1768,0.1768,0.0000,0
2.500,0.4984,-0.9506,-0.0000,1.6558,-0.7984,1.4506,-0.1768,0.1768,0.0000,0
2.521,0.4984,-0.9506,-0.0000,1.6558,-0.7984,1.4506,-0.1768,0.1768,0.0000,0
2.541,0.4984,-0.9506,-0.0000,1.6558,-0.7984,1.4506,-0.1768,0.1768,0.0000,0
2.560,0.4984,-0.9506,-0.0000,1.6558,-0.7984,1.4506,-0.1768,0.1768,0.0000,0
2.581,0.4984,-0.9506,-0.0000,1.6558,-0.7984,1.4506,-0.1768,0.1768,0.0000,0
2.601,0.4984,-0.9506,-0.0000,1.6558,-0.7984,1.4506,-0.1768,0.1768,0.0000,0
2.620,0.4984,-0.9506,-0.0000,1.6558,-0.7984,1.4506,-0.1768,0.1768,0.0000,0
2.640,0.4984,-0.9506,-0.0000,1.6558,-0.7984,1.4506,-0.1768,0.1768,0.0000,0
2.660,0.4984,-0.9506,-0.0000,1.6558,-0.7984,1.4506,-0.1768,0.1768,0.0000,0
2.682,0.4984,-0.9506,-0.0000,1.6558,-0.7984,1.4506,-0.1768,0.1768,0.0000,0
2.701,0.4984,-0.9506,-0.0000,1.6558,-0.7984,1.4506,-0.1768,0.1768,0.0000,0
2.721,0.4984,-0.9506,-0.0000,1.6558,-0.7984,1.4506,-0.1768,0.1768,0.0000,0
2.741,0.4984,-0.9506,-0.0000,1.6558,-0.7984,1.4506,-0.1768,0.1768,0.0000,0
2.760,0.4984,-0.9506,-0.0000,1.6558,-0.7984,1.4506,-0.1768,0.1768,0.0000,0
2.781,0.4984,-0.9506,-0.0000,1.6558,-0.7984,1.4506,-0.1768,0.1768,0.0000,0
2.802,0.4984,-0.9506,-0.0000,1.6558,-0.7984,1.4506,-0.1768,0.1768,0.0000,0
2.821,0.4984,-0.9506,-0.0000,1.6558,-0.7984,1.4506,-0.1768,0.1768,0.0000,0
2.841,0.4984,-0.9506,-0.0000,1.6558,-0.7984,1.4506,-0.1768,0.1768,0.0000,0
2.861,0.4984,-0.9506,-0.0000,1.6558,-0.7984,1.4506,-0.1768,0.1768,0.0000,0
2.881,0.4984,-0.9506,-0.0000,1.6558,-0.7984,1.4506,-0.1768,0.1768,0.0000,0
2.901,0.4984,-0.9506,-0.0000,1.6558,-0.7984,1.4506,-0.1768,0.1768,0.0000,0
2.922,0.4984,-0.9506,-0.0000,1.6558,-0.7984,1.4506,-0.1768,0.1768,0.0000,0
2.942,0.4971,-0.9493,-0.0000,1.6540,-0.7971,1.4493,-0.1768,0.1768,0.0000,0
2.961,0.4971,-0.9493,-0.0000,1.6540,-0.7971,1.4493,-0.1768,0.1768,0.0000,0
2.980,0.4971,-0.9493,-0.0000,1.6540,-0.7971,1.4493,-0.1768,0.1768,0.0000,0
3.002,0.4971,-0.9493,-0.0000,1.6540,-0.7971,1.4493,-0.1768,0.1768,0.0000,0
3.022,0.4971,-0.9493,-0.0000,1.6540,-0.7971,1.4493,-0.1768,0.1768,0.0000,0
3.040,0.4958,-0.9480,-0.0000,1.6523,-0.7958,1.4480,-0.1768,0.1768,0.0000,0
3.061,0.4906,-0.9428,-0.0000,1.6452,-0.7906,1.4428,-0.1768,0.1768,0.0000,0
3.081,0.4867,-0.9388,-0.0000,1.6399,-0.7867,1.4388,-0.1768,0.1768,0.0000,0
3.101,0.4841,-0.9362,-0.0000,1.6363,-0.7841,1.4362,-0.1768,0.1768,0.0000,0
3.121,0.4841,-0.9362,-0.0000,1.6363,-0.7841,1.4362,-0.1768,0.1768,0.0000,0
3.141,0.4841,-0.9362,-0.0000,1.6363,-0.7841,1.4362,-0.1768,0.1768,0.0000,0
3.160,0.4802,-0.9323,-0.0000,1.6310,-0.7802,1.4323,-0.1768,0.1768,0.0000,0
3.181,0.4802,-0.9323,-0.0000,1.6310,-0.7802,1.4323,-0.1768,0.1768,0.0000,0
3.201,0.4802,-0.9323,-0.0000,1.6310,-0.7802,1.4323,-0.1768,0.1768,0.0000,0
3.220,0.4775,-0.9297,-0.0000,1.6275,-0.7775,1.4297,-0.1768,0.1768,0.0000,0
3.240,0.4775,-0.9297,-0.0000,1.6275,-0.7775,1.4297,-0.1768,0.1768,0.0000,0
3.262,0.4775,-0.9297,-0.0000,1.6275,-0.7775,1.4297,-0.1768,0.1768,0.0000,0
3.280,0.4775,-0.9297,-0.0000,1.6275,-0.7775,1.4297,-0.1768,0.1768,0.0000,0
3.301,0.4749,-0.9271,-0.0000,1.6239,-0.7749,1.4271,-0.1768,0.1768,0.0000,0
3.320,0.4736,-0.9258,-0.0000,1.6221,-0.7736,1.4258,-0.1768,0.1768,0.0000,0
3.342,0.4736,-0.9258,-0.0000,1.6221,-0.7736,1.4258,-0.1768,0.1768,0.0000,0
3.361,0.4736,-0.9258,-0.0000,1.6221,-0.7736,1.4258,-0.1768,0.1768,0.0000,0
3.380,0.4723,-0.9245,-0.0000,1.6204,-0.7723,1.4245,-0.1768,0.1768,0.0000,0
3.400,0.4697,-0.9219,-0.0000,1.6168,-0.7697,1.4219,-0.1768,0.1768,0.0000,0
3.421,0.4697,-0.9219,-0.0000,1.6168,-0.7697,1.4219,-0.1768,0.1768,0.0000,0
3.440,0.4684,-0.9206,-0.0000,1.6151,-0.7684,1.4206,-0.1768,0.1768,0.0000,0
3.460,0.4671,-0.9193,-0.0000,1.6133,-0.7671,1.4193,-0.1768,0.1768,0.0000,0
3.480,0.4671,-0.9193,-0.0000,1.6133,-0.7671,1.4193,-0.1768,0.1768,0.0000,0
3.501,0.4671,-0.9193,-0.0000,1.6133,-0.7671,1.4193,-0.1768,0.1768,0.0000,0
3.520,0.4658,-0.9179,-0.0000,1.6115,-0.7658,1.4179,-0.1768,0.1768,0.0000,0
3.541,0.4658,-0.9179,-0.0000,1.6115,-0.7658,1.4179,-0.1768,0.1768,0.0000,0
3.560,0.4658,-0.9179,-0.0000,1.6115,-0.7658,1.4179,-0.1768,0.1768,0.0000,0
3.581,0.4658,-0.9179,-0.0000,1.6115,-0.7658,1.4179,-0.1768,0.1768,0.0000,0
3.600,0.4632,-0.9153,-0.0000,1.6080,-0.7632,1.4153,-0.1768,0.1768,0.0000,0
3.620,0.4632,-0.9153,-0.0000,1.6080,-0.7632,1.4153,-0.1768,0.1768,0.0000,0
3.640,0.4632,-0.9153,-0.0000,1.6080,-0.7632,1.4153,-0.1768,0.1768,0.0000,0
3.660,0.4632,-0.9153,-0.0000,1.6080,-0.7632,1.4153,-0.1768,0.1768,0.0000,0
3.680,0.4632,-0.9153,-0.0000,1.6080,-0.7632,1.4153,-0.1768,0.1768,0.0000,0
3.700,0.4619,-0.9140,-0.0000,1.6062,-0.7619,1.4140,-0.1768,0.1768,0.0000,0
3.720,0.4606,-0.9127,-0.0000,1.6045,-0.7606,1.4127,-0.1768,0.1768,0.0000,0
3.741,0.4606,-0.9127,-0.0000,1.6045,-0.7606,1.4127,-0.1768,0.1768,0.0000,0
3.760,0.4606,-0.9127,-0.0000,1.6045,-0.7606,1.4127,-0.1768,0.1768,0.0000,0
3.780,0.4606,-0.9127,-0.0000,1.6045,-0.7606,1.4127,-0.1768,0.1768,0.0000,0
3.801,0.4593,-0.9114,-0.0000,1.6027,-0.7593,1.4114,-0.1768,0.1768,0.0000,0
3.820,0.4567,-0.9088,-0.0000,1.5991,-0.7567,1.4088,-0.1768,0.1768,0.0000,0
3.841,0.4567,-0.9088,-0.0000,1.5991,-0.7567,1.4088,-0.1768,0.1768,0.0000,0
3.861,0.4567,-0.9088,-0.0000,1.5991,-0.7567,1.4088,-0.1768,0.1768,0.0000,0
3.880,0.4567,-0.9088,-0.0000,1.5991,-0.7567,1.4088,-0.1768,0.1768,0.0000,0
3.900,0.4567,-0.9088,-0.0000,1.5991,-0.7567,1.4088,-0.1768,0.1768,0.0000,0
3.920,0.4567,-0.9088,-0.0000,1.5991,-0.7567,1.4088,-0.1768,0.1768,0.0000,0
3.941,0.4567,-0.9088,-0.0000,1.5991,-0.7567,1.4088,-0.1768,0.1768,0.0000,0
3.962,0.4527,-0.9049,-0.0000,1.5938,-0.7527,1.4049,-0.1768,0.1768,0.0000,0
3.982,0.4527,-0.9049,-0.0000,1.5938,-0.7527,1.4049,-0.1768,0.1768,0.0000,0
4.001,0.4488,-0.9010,-0.0000,1.5885,-0.7488,1.4010,-0.1768,0.1768,0.0000,0
4.020,0.4488,-0.9010,-0.0000,1.5885,-0.7488,1.4010,-0.1768,0.1768,0.0000,0
4.041,0.4488,-0.9010,-0.0000,1.5885,-0.7488,1.4010,-0.1768,0.1768,0.0000,0
4.060,0.4488,-0.9010,-0.0000,1.5885,-0.7488,1.4010,-0.1768,0.1768,0.0000,0
4.080,0.4449,-0.8971,-0.0000,1.5832,-0.7449,1.3971,-0.1768,0.1768,0.0000,0
4.101,0.4436,-0.8958,-0.0000,1.5815,-0.7436,1.3958,-0.1768,0.1768,0.0000,0
4.121,0.4436,-0.8958,-0.0000,1.5815,-0.7436,1.3958,-0.1768,0.1768,0.0000,0
4.140,0.4436,-0.8958,-0.0000,1.5815,-0.7436,1.3958,-0.1768,0.1768,0.0000,0
4.160,0.4436,-0.8958,-0.0000,1.5815,-0.7436,1.3958,-0.1768,0.1768,0.0000,0
4.182,0.4436,-0.8958,-0.0000,1.5815,-0.7436,1.3958,-0.1768,0.1768,0.0000,0
4.201,0.4423,-0.8944,-0.0000,1.5797,-0.7423,1.3944,-0.1768,0.1768,0.0000,0
4.220,0.4423,-0.8944,-0.0000,1.5797,-0.7423,1.3944,-0.1768,0.1768,0.0000,0
4.240,0.4397,-0.8918,-0.0000,1.5762,-0.7397,1.3918,-0.1768,0.1768,0.0000,0
4.260,0.4397,-0.8918,-0.0000,1.5762,-0.7397,1.3918,-0.1768,0.1768,0.0000,0
4.280,0.4397,-0.8918,-0.0000,1.5762,-0.7397,1.3918,-0.1768,0.1768,0.0000,0
4.302,0.4397,-0.8918,-0.0000,1.5762,-0.7397,1.3918,-0.1768,0.1768,0.0000,0
4.320,0.4371,-0.8892,-0.0000,1.5727,-0.7371,1.3892,-0.1768,0.1768,0.0000,0
4.342,0.4371,-0.8892,-0.0000,1.5727,-0.7371,1.3892,-0.1768,0.1768,0.0000,0
4.360,0.4371,-0.8892,-0.0000,1.5727,-0.7371,1.3892,-0.1768,0.1768,0.0000,0
4.381,0.4371,-0.8892,-0.0000,1.5727,-0.7371,1.3892,-0.1768,0.1768,0.0000,0
4.401,0.4371,-0.8892,-0.0000,1.5727,-0.7371,1.3892,-0.1768,0.1768,0.0000,0
4.421,0.4345,-0.8866,-0.0000,1.5691,-0.7345,1.3866,-0.1768,0.1768,0.0000,0
4.440,0.4319,-0.8840,-0.0000,1.5656,-0.7319,1.3840,-0.1768,0.1768,0.0000,0
4.461,0.4292,-0.8814,-0.0000,1.5621,-0.7292,1.3814,-0.1768,0.1768,0.0000,0
4.481,0.4292,-0.8814,-0.0000,1.5621,-0.7292,1.3814,-0.1768,0.1768,0.0000,0
4.501,0.4292,-0.8814,-0.0000,1.5621,-0.7292,1.3814,-0.1768,0.1768,0.0000,0
4.520,0.4292,-0.8814,-0.0000,1.5621,-0.7292,1.3814,-0.1768,0.1768,0.0000,0
4.540,0.4292,-0.8814,-0.0000,1.5621,-0.7292,1.3814,-0.1768,0.1768,0.0000,0
4.560,0.4279,-0.8801,-0.0000,1.5603,-0.7279,1.3801,-0.1768,0.1768,0.0000,0
4.582,0.4279,-0.8801,-0.0000,1.5603,-0.7279,1.3801,-0.1768,0.1768,0.0000,0
4.601,0.4266,-0.8788,-0.0000,1.5585,-0.7266,1.3788,-0.1768,0.1768,0.0000,0
4.620,0.4240,-0.8762,-0.0000,1.5550,-0.7240,1.3762,-0.1768,0.1768,0.0000,0
4.640,0.4240,-0.8762,-0.0000,1.5550,-0.7240,1.3762,-0.1768,0.1768,0.0000,0
4.660,0.4240,-0.8762,-0.0000,1.5550,-0.7240,1.3762,-0.1768,0.1768,0.0000,0
4.681,0.4240,-0.8762,-0.0000,1.5550,-0.7240,1.3762,-0.1768,0.1768,0.0000,0
4.700,0.4227,-0.8749,-0.0000,1.5532,-0.7227,1.3749,-0.1768,0.1768,0.0000,0
4.720,0.4201,-0.8723,-0.0000,1.5497,-0.7201,1.3723,-0.1768,0.1768,0.0000,0
4.741,0.4201,-0.8723,-0.0000,1.5497,-0.7201,1.3723,-0.1768,0.1768,0.0000,0
4.761,0.4201,-0.8723,-0.0000,1.5497,-0.7201,1.3723,-0.1768,0.1768,0.0000,0
4.781,0.4175,-0.8696,-0.0000,1.5462,-0.7175,1.3696,-0.1768,0.1768,0.0000,0
4.800,0.4175,-0.8696,-0.0000,1.5462,-0.7175,1.3696,-0.1768,0.1768,0.0000,0
4.821,0.4175,-0.8696,-0.0000,1.5462,-0.7175,1.3696,-0.1768,0.1768,0.0000,0
4.841,0.4175,-0.8696,-0.0000,1.5462,-0.7175,1.3696,-0.1768,0.1768,0.0000,0
4.861,0.4175,-0.8696,-0.0000,1.5462,-0.7175,1.3696,-0.1768,0.1768,0.0000,0
4.881,0.4149,-0.8670,-0.0000,1.5427,-0.7149,1.3670,-0.1768,0.1768,0.0000,0
4.900,0.4149,-0.8670,-0.0000,1.5427,-0.7149,1.3670,-0.1768,0.1768,0.0000,0
4.920,0.4149,-0.8670,-0.0000,1.5427,-0.7149,1.3670,-0.1768,0.1768,0.0000,0
4.940,0.4136,-0.8657,-0.0000,1.5409,-0.7136,1.3657,-0.1768,0.1768,0.0000,0
4.960,0.4110,-0.8631,-0.0000,1.5374,-0.7110,1.3631,-0.1768,0.1768,0.0000,0
4.981,0.4110,-0.8631,-0.0000,1.5374,-0.7110,1.3631,-0.1768,0.1768,0.0000,0
5.001,0.4110,-0.8631,-0.0000,1.5374,-0.7110,1.3631,-0.1768,0.1768,0.0000,0
5.021,0.4071,-0.8592,-0.0000,1.5321,-0.7071,1.3592,-0.1768,0.1768,0.0000,0
5.041,0.4071,-0.8592,-0.0000,1.5321,-0.7071,1.3592,-0.1768,0.1768,0.0000,0
5.060,0.4071,-0.8592,-0.0000,1.5321,-0.7071,1.3592,-0.1768,0.1768,0.0000,0
5.082,0.4071,-0.8592,-0.0000,1.5321,-0.7071,1.3592,-0.1768,0.1768,0.0000,0
5.101,0.4031,-0.8553,-0.0000,1.5268,-0.7031,1.3553,-0.1768,0.1768,0.0000,0
5.121,0.4031,-0.8553,-0.0000,1.5268,-0.7031,1.3553,-0.1768,0.1768,0.0000,0
5.140,0.4005,-0.8527,-0.0000,1.5233,-0.7005,1.3527,-0.1768,0.1768,0.0000,0
5.160,0.3979,-0.8501,-0.0000,1.5198,-0.6979,1.3501,-0.1768,0.1768,0.0000,0
5.181,0.3979,-0.8501,-0.0000,1.5198,-0.6979,1.3501,-0.1768,0.1768,0.0000,0
5.201,0.3979,-0.8501,-0.0000,1.5198,-0.6979,1.3501,-0.1768,0.1768,0.0000,0
5.220,0.3979,-0.8501,-0.0000,1.5198,-0.6979,1.3501,-0.1768,0.1768,0.0000,0
5.241,0.3966,-0.8488,-0.0000,1.5180,-0.6966,1.3488,-0.1768,0.1768,0.0000,0
5.260,0.3966,-0.8488,-0.0000,1.5180,-0.6966,1.3488,-0.1768,0.1768,0.0000,0
5.281,0.3966,-0.8488,-0.0000,1.5180,-0.6966,1.3488,-0.1768,0.1768,0.0000,0
5.301,0.3966,-0.8488,-0.0000,1.5180,-0.6966,1.3488,-0.1768,0.1768,0.0000,0
5.320,0.3940,-0.8461,-0.0000,1.5145,-0.6940,1.3461,-0.1768,0.1768,0.0000,0
5.341,0.3940,-0.8461,-0.0000,1.5145,-0.6940,1.3461,-0.1768,0.1768,0.0000,0
5.360,0.3940,-0.8461,-0.0000,1.5145,-0.6940,1.3461,-0.1768,0.1768,0.0000,0
5.380,0.3940,-0.8461,-0.0000,1.5145,-0.6940,1.3461,-0.1768,0.1768,0.0000,0
5.401,0.3927,-0.8448,-0.0000,1.5128,-0.6927,1.3448,-0.1768,0.1768,0.0000,0
5.420,0.3914,-0.8435,-0.0000,1.5110,-0.6914,1.3435,-0.1768,0.1768,0.0000,0
5.441,0.3914,-0.8435,-0.0000,1.5110,-0.6914,1.3435,-0.1768,0.1768,0.0000,0
5.461,0.3914,-0.8435,-0.0000,1.5110,-0.6914,1.3435,-0.1768,0.1768,0.0000,0
5.481,0.3914,-0.8435,-0.0000,1.5110,-0.6914,1.3435,-0.1768,0.1768,0.0000,0
5.501,0.3914,-0.8435,-0.0000,1.5110,-0.6914,1.3435,-0.1768,0.1768,0.0000,0
5.521,0.3888,-0.8409,-0.0000,1.5075,-0.6888,1.3409,-0.1768,0.1768,0.0000,0
5.540,0.3862,-0.8383,-0.0000,1.5040,-0.6862,1.3383,-0.1768,0.1768,0.0000,0
5.560,0.3862,-0.8383,-0.0000,1.5040,-0.6862,1.3383,-0.1768,0.1768,0.0000,0
5.581,0.3862,-0.8383,-0.0000,1.5040,-0.6862,1.3383,-0.1768,0.1768,0.0000,0
5.601,0.3862,-0.8383,-0.0000,1.5040,-0.6862,1.3383,-0.1768,0.1768,0.0000,0
5.620,0.3862,-0.8383,-0.0000,1.5040,-0.6862,1.3383,-0.1768,0.1768,0.0000,0
5.640,0.3862,-0.8383,-0.0000,1.5040,-0.6862,1.3383,-0.1768,0.1768,0.0000,0
5.660,0.3862,-0.8383,-0.0000,1.5040,-0.6862,1.3383,-0.1768,0.1768,0.0000,0
5.682,0.3836,-0.8357,-0.0000,1.5005,-0.6836,1.3357,-0.1768,0.1768,0.0000,0
5.701,0.3809,-0.8331,-0.0000,1.4969,-0.6809,1.3331,-0.1768,0.1768,0.0000,0
5.720,0.3770,-0.8292,-0.0000,1.4917,-0.6770,1.3292,-0.1768,0.1768,0.0000,0
5.740,0.3770,-0.8292,-0.0000,1.4917,-0.6770,1.3292,-0.1768,0.1768,0.0000,0
5.760,0.3770,-0.8292,-0.0000,1.4917,-0.6770,1.3292,-0.1768,0.1768,0.0000,0
5.780,0.3770,-0.8292,-0.0000,1.4917,-0.6770,1.3292,-0.1768,0.1768,0.0000,0
5.800,0.3770,-0.8292,-0.0000,1.4917,-0.6770,1.3292,-0.1768,0.1768,0.0000,0
5.821,0.3744,-0.8266,-0.0000,1.4882,-0.6744,1.3266,-0.1768,0.1768,0.0000,0
5.841,0.3744,-0.8266,-0.0000,1.4882,-0.6744,1.3266,-0.1768,0.1768,0.0000,0
5.861,0.3731,-0.8253,-0.0000,1.4864,-0.6731,1.3253,-0.1768,0.1768,0.0000,0
5.881,0.3718,-0.8240,-0.0000,1.4846,-0.6718,1.3240,-0.1768,0.1768,0.0000,0
5.900,0.3718,-0.8240,-0.0000,1.4846,-0.6718,1.3240,-0.1768,0.1768,0.0000,0
5.921,0.3718,-0.8240,-0.0000,1.4846,-0.6718,1.3240,-0.1768,0.1768,0.0000,0
5.941,0.3718,-0.8240,-0.0000,1.4846,-0.6718,1.3240,-0.1768,0.1768,0.0000,0
5.960,0.3692,-0.8213,-0.0000,1.4811,-0.6692,1.3213,-0.1768,0.1768,0.0000,0
5.981,0.3692,-0.8213,-0.0000,1.4811,-0.6692,1.3213,-0.1768,0.1768,0.0000,0
6.001,0.3692,-0.8213,-0.0000,1.4811,-0.6692,1.3213,-0.1768,0.1768,0.0000,0
6.021,0.3692,-0.8213,-0.0000,1.4811,-0.6692,1.3213,-0.1768,0.1768,0.0000,0
6.041,0.3666,-0.8187,-0.0000,1.4776,-0.6666,1.3187,-0.1768,0.1768,0.0000,0
6.060,0.3640,-0.8161,-0.0000,1.4741,-0.6640,1.3161,-0.1768,0.1768,0.0000,0
6.081,0.3640,-0.8161,-0.0000,1.4741,-0.6640,1.3161,-0.1768,0.1768,0.0000,0
6.101,0.3614,-0.8135,-0.0000,1.4706,-0.6614,1.3135,-0.1768,0.1768,0.0000,0
6.121,0.3614,-0.8135,-0.0000,1.4706,-0.6614,1.3135,-0.1768,0.1768,0.0000,0
6.141,0.3614,-0.8135,-0.0000,1.4706,-0.6614,1.3135,-0.1768,0.1768,0.0000,0
6.160,0.3614,-0.8135,-0.0000,1.4706,-0.6614,1.3135,-0.1768,0.1768,0.0000,0
6.181,0.3601,-0.8122,-0.0000,1.4689,-0.6601,1.3122,-0.1768,0.1768,0.0000,0
6.201,0.3601,-0.8122,-0.0000,1.4689,-0.6601,1.3122,-0.1768,0.1768,0.0000,0
6.221,0.3601,-0.8122,-0.0000,1.4689,-0.6601,1.3122,-0.1768,0.1768,0.0000,0
6.242,0.3601,-0.8122,-0.0000,1.4689,-0.6601,1.3122,-0.1768,0.1768,0.0000,0
6.260,0.3601,-0.8122,-0.0000,1.4689,-0.6601,1.3122,-0.1768,0.1768,0.0000,0
6.281,0.3601,-0.8122,-0.0000,1.4689,-0.6601,1.3122,-0.1768,0.1768,0.0000,0
6.302,0.3601,-0.8122,-0.0000,1.4689,-0.6601,1.3122,-0.1768,0.1768,0.0000,0
6.321,0.3561,-0.8083,-0.0000,1.4636,-0.6561,1.3083,-0.1768,0.1768,0.0000,0
6.340,0.3548,-0.8070,-0.0000,1.4619,-0.6548,1.3070,-0.1768,0.1768,0.0000,0
6.361,0.3522,-0.8044,-0.0000,1.4584,-0.6522,1.3044,-0.1768,0.1768,0.0000,0
6.380,0.3522,-0.8044,-0.0000,1.4584,-0.6522,1.3044,-0.1768,0.1768,0.0000,0
6.401,0.3522,-0.8044,-0.0000,1.4584,-0.6522,1.3044,-0.1768,0.1768,0.0000,0
6.421,0.3522,-0.8044,-0.0000,1.4584,-0.6522,1.3044,-0.1768,0.1768,0.0000,0
6.441,0.3522,-0.8044,-0.0000,1.4584,-0.6522,1.3044,-0.1768,0.1768,0.0000,0
6.460,0.3483,-0.8005,-0.0000,1.4531,-0.6483,1.3005,-0.1768,0.1768,0.0000,0
6.481,0.3483,-0.8005,-0.0000,1.4531,-0.6483,1.3005,-0.1768,0.1768,0.0000,0
6.500,0.3483,-0.8005,-0.0000,1.4531,-0.6483,1.3005,-0.1768,0.1768,0.0000,0
6.521,0.3470,-0.7992,-0.0000,1.4513,-0.6470,1.2992,-0.1768,0.1768,0.0000,0
6.540,0.3470,-0.7992,-0.0000,1.4513,-0.6470,1.2992,-0.1768,0.1768,0.0000,0
6.562,0.3470,-0.7992,-0.0000,1.4513,-0.6470,1.2992,-0.1768,0.1768,0.0000,0
6.581,0.3470,-0.7992,-0.0000,1.4513,-0.6470,1.2992,-0.1768,0.1768,0.0000,0
6.600,0.3444,-0.7965,-0.0000,1.4478,-0.6444,1.2965,-0.1768,0.1768,0.0000,0
6.620,0.3444,-0.7965,-0.0000,1.4478,-0.6444,1.2965,-0.1768,0.1768,0.0000,0
6.640,0.3444,-0.7965,-0.0000,1.4478,-0.6444,1.2965,-0.1768,0.1768,0.0000,0
6.662,0.3444,-0.7965,-0.0000,1.4478,-0.6444,1.2965,-0.1768,0.1768,0.0000,0
6.681,0.3392,-0.7913,-0.0000,1.4408,-0.6392,1.2913,-0.1768,0.1768,0.0000,0
6.700,0.3392,-0.7913,-0.0000,1.4408,-0.6392,1.2913,-0.1768,0.1768,0.0000,0
6.721,0.3392,-0.7913,-0.0000,1.4408,-0.6392,1.2913,-0.1768,0.1768,0.0000,0
6.741,0.3392,-0.7913,-0.0000,1.4408,-0.6392,1.2913,-0.1768,0.1768,0.0000,0
6.761,0.3392,-0.7913,-0.0000,1.4408,-0.6392,1.2913,-0.1768,0.1768,0.0000,0
6.781,0.3392,-0.7913,-0.0000,1.4408,-0.6392,1.2913,-0.1768,0.1768,0.0000,0
6.801,0.3379,-0.7900,-0.0000,1.4391,-0.6379,1.2900,-0.1768,0.1768,0.0000,0
6.821,0.3353,-0.7874,-0.0000,1.4356,-0.6353,1.2874,-0.1768,0.1768,0.0000,0
6.841,0.3353,-0.7874,-0.0000,1.4356,-0.6353,1.2874,-0.1768,0.1768,0.0000,0
6.861,0.3353,-0.7874,-0.0000,1.4356,-0.6353,1.2874,-0.1768,0.1768,0.0000,0
6.881,0.3353,-0.7874,-0.0000,1.4356,-0.6353,1.2874,-0.1768,0.1768,0.0000,0
